4.0,344.69101,128.134995
5.0,385.674011,244.73800699999998
4.0,320.429993,57.284
1.0,567.536011,244.77999900000003
0.0,74.908997,191.746994
5.0,543.596985,276.093994
4.0,358.615997,111.85700200000001
2.0,199.266998,265.593994
2.0,257.93798799999996,173.119995
1.0,534.471985,104.626999
4.0,404.105011,60.500999
1.0,532.687012,202.809006
2.0,286.95300299999997,110.147003
0.0,155.83500700000002,80.538002
2.0,264.878998,140.807999
2.0,147.063995,258.054993
2.0,276.069,152.28100600000002
0.0,229.79600499999998,192.630005
1.0,551.562012,155.009003
2.0,291.95401,118.535004
2.0,157.848007,274.70401
3.0,406.338989,131.96400500000001
1.0,536.106995,233.29600499999998
1.0,506.40301500000004,49.021
1.0,471.23498499999994,80.394997
3.0,361.174011,216.33299300000002
2.0,275.928009,258.99301099999997
2.0,153.591003,276.002991
2.0,126.04499799999999,153.48199499999998
4.0,284.43899500000003,64.297997
1.0,505.821014,159.21000700000002
0.0,155.977005,77.837997
2.0,277.25201400000003,128.257004
1.0,518.135986,210.54699700000003
3.0,392.256012,170.957001
3.0,424.85900899999996,180.199997
2.0,142.791,219.850998
4.0,271.028992,52.682999
0.0,61.763999999999996,89.927002
3.0,392.12701400000003,171.345993
3.0,385.713013,180.477005
1.0,574.348999,194.570007
0.0,75.394997,114.612999
2.0,130.181,211.559006
0.0,222.32899500000002,75.945
2.0,142.388,178.492996
2.0,258.673004,273.97900400000003
3.0,419.39801,164.33900500000001
3.0,368.25100699999996,201.453995
0.0,232.710007,63.462002000000005
3.0,368.60900899999996,205.037003
4.0,344.88501,130.862
0.0,140.164001,78.734001
0.0,104.682999,81.70300300000001
5.0,357.355011,274.080994
3.0,401.72699,106.876999
2.0,272.73098799999997,209.087997
3.0,349.541992,207.53500400000001
5.0,485.65799000000004,247.15499900000003
1.0,549.416016,81.264
2.0,277.256012,183.173004
5.0,383.73400899999996,246.01199300000002
0.0,94.175003,70.234001
5.0,483.178009,260.342987
2.0,210.82000699999998,253.97000099999997
3.0,381.820007,196.932007
4.0,330.697998,39.766998
2.0,279.60598799999997,184.71000700000002
5.0,408.253998,266.34899900000005
0.0,94.797997,212.47000099999997
2.0,132.470993,201.16000400000001
2.0,134.75100700000002,265.285004
4.0,336.255005,92.528999
3.0,385.455994,116.884003
2.0,251.479004,248.237
4.0,339.674988,114.32
4.0,388.85199,48.208999999999996
3.0,408.957001,131.408997
1.0,486.59899900000005,59.573002
1.0,542.7020259999999,171.48599199999998
0.0,43.931999,118.51299999999999
2.0,147.658005,141.46400500000001
1.0,523.9940190000001,223.42900099999997
0.0,220.02200299999998,167.78100600000002
3.0,389.433014,104.219002
0.0,226.309006,150.33500700000002
1.0,554.737,172.76899699999998
4.0,352.97000099999997,149.350006
0.0,84.143997,130.55200200000002
1.0,519.0770259999999,204.55299399999998
0.0,61.853001,47.318001
2.0,127.976997,225.01199300000002
2.0,294.10699500000004,256.372009
4.0,364.35199,91.741997
2.0,291.02600099999995,158.220993
4.0,363.566986,117.723
4.0,264.256012,50.581001
2.0,244.93299900000002,260.880005
2.0,157.291,132.360001
5.0,392.86199999999997,243.278
4.0,394.24301099999997,49.129002
2.0,295.792999,286.50100699999996
5.0,342.096008,281.68899500000003
3.0,391.572998,158.24899299999998
5.0,426.36499000000003,246.957001
2.0,153.108002,141.307999
1.0,511.38500999999997,132.567993
3.0,404.511993,126.935997
3.0,357.614014,215.11999500000002
2.0,142.432999,122.995003
1.0,512.526978,145.328003
0.0,198.397003,142.041
1.0,553.835022,49.368
4.0,322.536011,56.562
0.0,74.156998,158.457001
4.0,336.550995,56.681000000000004
4.0,293.89599599999997,54.563999
0.0,84.938004,56.082001
0.0,62.486000000000004,89.726997
5.0,327.09201,273.567993
2.0,243.96099900000002,260.777008
0.0,228.524994,121.087997
5.0,422.622009,249.477005
0.0,92.42199699999999,133.524994
4.0,307.010986,72.725998
1.0,555.440979,53.792
3.0,395.743988,155.240997
0.0,123.206001,66.339996
4.0,361.338989,101.003998
3.0,399.572998,218.36000099999998
4.0,341.721008,149.514999
0.0,228.19400000000002,60.68
3.0,392.941986,135.414001
2.0,292.39099100000004,244.164993
3.0,410.192993,221.69400000000002
5.0,372.61499,263.14099100000004
3.0,350.535004,206.098007
0.0,175.397995,60.285999
0.0,69.061996,148.164001
4.0,328.90100099999995,60.952999
1.0,526.3740230000001,47.472
2.0,156.90600600000002,227.13699300000002
0.0,133.880997,55.546001000000004
1.0,520.146973,132.30299399999998
1.0,540.640991,80.210999
2.0,291.411011,224.641998
1.0,532.588989,186.914001
0.0,208.278,130.828003
4.0,353.815002,105.244003
0.0,190.149994,111.043999
2.0,161.419998,124.752998
0.0,133.556,68.637001
2.0,289.227997,211.878006
3.0,396.98699999999997,144.66499299999998
0.0,85.102997,213.378998
2.0,128.779999,210.744003
0.0,81.119003,122.275002
2.0,152.098007,155.304001
0.0,123.747002,52.488997999999995
0.0,166.932999,46.570999
1.0,508.039001,53.373001
2.0,249.47099300000002,266.730011
5.0,384.964996,276.480011
1.0,560.133972,192.854004
1.0,519.276978,124.668999
4.0,339.12399300000004,51.943001
0.0,107.245003,85.535004
3.0,385.61499,113.893997
1.0,499.34500099999997,184.809998
3.0,417.367004,122.58000200000001
0.0,61.348,46.159
4.0,416.716003,41.215
4.0,315.842987,80.567001
2.0,145.151993,210.92500299999998
0.0,77.464996,77.285004
0.0,92.620003,162.421005
0.0,211.229996,173.815002
4.0,396.56100499999997,59.679001
0.0,144.113007,74.569
1.0,587.14502,164.901001
3.0,417.22699,118.391998
0.0,225.565002,145.128998
0.0,64.96399699999999,160.798004
0.0,121.459999,76.32
4.0,297.635986,66.303001
2.0,84.860001,297.13198900000003
1.0,564.534973,99.386002
5.0,476.139008,253.065002
2.0,287.86499,157.742004
5.0,341.21701,278.196014
1.0,529.890991,224.225998
2.0,280.802002,254.46299700000003
0.0,215.897995,75.504997
4.0,269.628998,63.763999999999996
5.0,460.002991,258.89898700000003
3.0,375.131012,182.570007
0.0,63.66,139.841003
1.0,495.506012,167.363007
0.0,190.71499599999999,74.369003
1.0,529.335999,67.264999
2.0,274.272003,217.58799700000003
2.0,211.17700200000002,249.88999900000002
4.0,298.963013,51.935001
1.0,545.5880129999999,238.604996
0.0,70.94899699999999,269.89401200000003
1.0,531.5020139999999,64.97399899999999
2.0,159.520996,152.108994
5.0,406.99798599999997,246.190002
1.0,530.658997,221.07400499999997
2.0,252.42500299999998,236.30599999999998
4.0,351.678009,62.953998999999996
5.0,469.90499900000003,245.33999599999999
1.0,512.369995,65.185997
1.0,468.290009,194.759003
0.0,76.525002,143.229996
5.0,379.209991,278.653015
2.0,242.434998,254.468002
2.0,216.709,260.790009
1.0,488.786987,168.028
0.0,93.154999,164.744995
2.0,247.21299700000003,102.829002
0.0,172.541,80.013
1.0,541.598999,82.504997
0.0,220.436005,203.639999
2.0,237.149002,254.223007
4.0,356.35598799999997,92.555
1.0,545.72998,151.96899399999998
1.0,521.213989,96.570999
2.0,132.820007,252.248001
4.0,407.12701400000003,62.276001
0.0,83.207001,194.528
5.0,461.127991,258.614014
1.0,487.325012,73.154999
0.0,67.33000200000001,184.878998
4.0,334.466003,128.658005
5.0,543.109009,271.789001
1.0,535.3900150000001,104.135002
1.0,540.7650150000001,234.436996
5.0,331.002991,266.444
1.0,528.0419919999999,81.917999
2.0,190.367004,245.121002
0.0,79.386002,130.360001
4.0,345.674011,94.985001
4.0,277.175995,69.07800300000001
3.0,406.09899900000005,193.134003
2.0,279.803986,165.30299399999998
3.0,415.885986,173.024994
2.0,151.89300500000002,209.054993
1.0,472.796997,65.192001
2.0,292.75201400000003,230.688004
0.0,67.875,208.449005
0.0,231.81799300000003,65.542999
5.0,539.687012,274.98199500000004
0.0,67.125999,60.470001
0.0,138.457001,47.669998
1.0,514.9119870000001,112.848
1.0,583.408997,163.98599199999998
4.0,333.18701200000004,60.771
0.0,215.507996,146.71499599999999
4.0,363.014008,61.258998999999996
4.0,333.78299,151.328995
0.0,197.76899699999998,154.940994
4.0,354.09500099999997,80.244003
4.0,277.93600499999997,62.653
3.0,421.036987,101.71399699999999
1.0,513.39801,63.897999
0.0,147.028,79.977997
0.0,69.18,60.519001
5.0,463.02801500000004,259.584991
2.0,143.130005,187.416
3.0,376.608002,194.037003
3.0,344.644989,193.173004
1.0,561.789001,194.23199499999998
0.0,196.537003,113.23700000000001
0.0,83.005997,125.870003
2.0,130.565994,165.593002
1.0,491.453003,56.435001
1.0,522.973022,219.106003
5.0,373.29599,251.276993
0.0,63.425999,81.056
1.0,550.414978,77.464996
2.0,277.852997,168.395996
2.0,271.234985,166.658997
2.0,164.503998,275.792999
3.0,399.85101299999997,107.684998
0.0,159.681,70.724998
0.0,74.735001,205.615005
3.0,416.02099599999997,149.188004
3.0,423.835999,194.942993
2.0,208.537994,257.878998
5.0,440.27499400000005,255.274994
0.0,163.826004,73.726997
0.0,121.736,54.654999
5.0,405.492004,263.514008
3.0,414.993988,189.473007
1.0,527.062988,120.841003
2.0,181.139999,270.994995
5.0,346.843994,263.66598500000003
1.0,553.067993,165.024994
4.0,392.58401499999997,57.203998999999996
2.0,142.244003,231.229996
5.0,377.725006,242.61500499999997
1.0,539.830017,113.672997
4.0,289.985992,48.942001
3.0,400.132996,177.326004
2.0,133.216995,272.90100099999995
5.0,389.85699500000004,258.167999
3.0,419.56100499999997,105.001999
1.0,545.689026,74.20300300000001
2.0,300.27301,287.614014
3.0,386.377991,180.39399699999998
1.0,549.473022,52.441002000000005
2.0,174.505997,274.869995
1.0,488.39001500000006,154.238998
0.0,72.469002,113.908997
1.0,561.929993,253.50900299999998
2.0,294.013,246.09199500000003
0.0,59.905998,134.46499599999999
4.0,300.27600099999995,71.496002
2.0,217.65800499999997,237.91200299999997
2.0,150.26800500000002,160.546005
5.0,340.235992,257.37701400000003
1.0,516.741028,115.016998
0.0,218.419998,124.096001
4.0,397.165009,61.139998999999996
2.0,125.889999,255.348007
0.0,226.80400099999997,113.41999799999999
4.0,413.834991,70.300003
0.0,212.003998,203.065994
1.0,572.1220089999999,196.720993
1.0,557.411011,241.58799700000003
2.0,194.246994,248.276993
3.0,387.81601,113.753998
2.0,217.151993,311.403015
5.0,334.283997,248.19700600000002
0.0,171.419998,68.211998
1.0,503.59899900000005,75.568001
3.0,363.084991,210.78300499999997
0.0,214.585007,163.477997
2.0,284.169006,163.320999
0.0,198.522995,104.621002
2.0,151.845993,150.12399299999998
3.0,412.602997,200.645004
0.0,71.391998,117.34700000000001
2.0,287.924988,206.067993
0.0,143.938004,61.678001
0.0,53.529999,170.11099199999998
5.0,416.17199700000003,276.424988
0.0,80.762001,214.97399900000002
5.0,329.041992,247.57899500000002
0.0,216.20799300000002,141.647003
0.0,80.839996,71.805
0.0,121.498001,63.084998999999996
4.0,422.953003,73.810997
1.0,511.06600999999995,45.577
0.0,60.345001,65.850998
2.0,218.626007,245.229004
0.0,196.365005,204.097
0.0,57.527,198.425995
