1.0,39.2617,114.4219
0.0,110.4182,16.3937
0.0,37.1473,22.9144
2.0,142.3705,152.3313
1.0,47.8215,117.773
2.0,147.4495,141.9358
2.0,155.0976,167.5858
0.0,113.9942,121.1666
1.0,77.6922,138.7549
2.0,135.2693,152.4038
1.0,64.9585,125.4751
0.0,133.8573,57.9187
1.0,9.2874,173.454
0.0,146.7094,93.5131
0.0,122.5233,9.1934
0.0,129.1659,89.4512
1.0,46.3541,148.3033
1.0,41.3087,174.3953
0.0,91.2564,119.8162
0.0,84.0,101.0
2.0,160.9564,143.0452
2.0,138.0145,149.9167
1.0,40.8374,147.3994
2.0,142.0756,159.6843
2.0,156.0973,160.8513
0.0,139.6354,38.5981
2.0,147.2719,158.6925
2.0,147.4951,149.2498
0.0,104.4984,77.65100000000002
0.0,90.7075,88.3752
2.0,138.7533,153.515
1.0,34.9256,152.5034
2.0,150.1524,155.9615
0.0,68.0198,39.8481
2.0,145.2229,160.7455
1.0,15.1528,137.0461
2.0,149.1515,161.4655
0.0,150.5365,62.5199
1.0,78.0238,157.752
2.0,141.0294,146.1214
2.0,161.684,155.2927
1.0,25.4707,155.1688
1.0,51.8183,146.2076
0.0,101.6039,61.9762
1.0,35.4892,127.4897
0.0,77.0627,7.3661
0.0,170.5689,59.0252
2.0,136.727,159.225
2.0,146.3081,162.4859
1.0,86.1098,162.6116
0.0,57.5503,90.7012
1.0,52.5913,133.1921
2.0,152.6622,170.3358
0.0,141.2405,80.5041
2.0,158.1686,141.4999
0.0,118.4874,78.2804
2.0,136.066,155.8976
0.0,99.6241,98.7031
0.0,153.8226,50.5812
1.0,25.4158,180.6736
2.0,139.1513,165.1243
2.0,139.92,159.6283
0.0,138.0869,49.9822
1.0,33.5324,118.5225
2.0,158.6482,157.482
2.0,163.6933,152.0787
1.0,52.2771,115.1949
1.0,21.2244,169.7451
1.0,82.831,146.6664
1.0,85.9702,154.6128
0.0,32.395,50.9535
1.0,10.7548,142.9238
1.0,68.9553,153.9097
2.0,148.0994,153.9124
1.0,44.4765,155.3371
1.0,65.578,160.9697
0.0,46.8566,78.6571
2.0,141.0712,149.3333
1.0,34.3795,178.5169
2.0,154.5364,147.2308
0.0,173.8489,46.7371
1.0,24.5843,161.6853
0.0,48.3181,12.2359
0.0,84.4765,31.6982
2.0,145.6731,145.9622
2.0,150.9381,147.9695
0.0,145.505,24.5176
2.0,152.7451,155.8043
