0,160,184
0,160,196
0,165,220
0,166,202
0,167,218
0,167,204
0,168,176
0,168,181
0,169,224
0,169,176
0,169,212
0,170,227
0,170,209
0,171,184
0,171,211
0,171,181
0,171,148
0,172,191
0,172,237
0,172,226
0,172,160
0,172,185
0,173,197
0,173,198
0,173,178
0,173,222
0,173,165
0,173,193
0,174,176
0,174,215
0,174,165
0,174,221
0,174,186
0,175,175
0,175,232
0,175,169
0,176,239
0,176,189
0,176,204
0,176,229
0,177,168
0,177,176
0,177,226
0,177,183
0,177,156
0,178,226
0,178,228
0,178,238
0,178,242
0,178,152
0,178,151
0,179,236
0,179,166
0,179,160
0,179,173
0,180,217
0,180,161
0,180,160
0,181,237
0,181,243
0,181,156
0,181,195
0,182,165
0,183,251
0,183,159
0,184,246
0,185,166
0,186,158
0,187,149
0,188,155
0,188,248
0,189,248
0,189,150
0,190,249
0,190,147
0,191,258
0,191,244
0,192,242
0,192,257
0,193,258
0,193,242
0,193,249
0,194,143
0,195,254
0,195,259
0,195,256
0,195,263
0,196,261
0,196,263
0,196,251
0,196,247
0,197,267
0,197,260
0,198,263
0,199,146
0,199,143
0,199,266
0,201,142
0,201,145
0,205,262
0,205,260
0,205,259
0,206,286
0,206,270
0,206,133
0,207,262
0,209,146
0,210,139
0,211,270
0,211,277
0,212,280
0,212,137
0,212,140
0,212,265
0,215,128
0,215,277
0,215,268
0,216,269
0,217,132
0,218,132
2,219,239
2,220,227
0,221,272
0,221,128
0,221,275
2,222,216
0,222,292
0,223,125
0,223,288
0,224,283
0,224,279
2,224,233
2,224,234
2,226,243
0,226,283
2,226,211
2,227,230
2,227,224
0,227,292
2,227,209
2,227,221
2,228,225
2,228,221
2,228,233
2,229,231
2,229,221
0,229,285
2,229,226
2,229,214
2,229,211
2,230,226
2,230,232
0,230,285
2,231,227
0,231,286
2,231,223
2,231,214
0,231,124
0,231,114
2,231,212
0,232,126
2,232,230
0,232,280
2,232,223
2,232,227
2,233,232
2,233,230
0,233,127
2,233,231
2,233,225
2,233,229
2,233,219
2,234,235
2,234,224
0,235,285
2,235,229
2,235,217
2,235,219
2,236,242
0,236,281
2,236,229
2,236,223
2,236,226
0,236,124
0,236,119
2,236,231
2,236,241
2,236,237
0,237,276
2,237,211
2,237,229
2,237,224
2,237,223
0,238,280
2,238,228
2,238,222
0,238,127
2,238,223
2,238,213
2,238,218
2,238,224
2,238,229
2,238,230
2,239,228
0,239,287
2,239,229
2,239,209
2,239,230
2,239,224
2,239,223
2,239,212
2,239,227
0,239,121
2,240,238
2,240,214
2,240,225
0,240,286
2,240,220
2,240,222
2,240,223
2,240,230
2,240,229
2,240,231
2,240,233
2,240,237
0,241,297
2,241,233
2,241,229
2,241,231
2,241,221
2,241,219
2,241,220
2,241,223
2,241,224
2,242,229
2,242,230
2,242,226
2,242,244
2,242,219
2,242,222
2,242,211
2,242,203
2,242,215
2,243,203
2,243,235
2,243,226
2,243,224
2,243,216
2,243,223
2,243,214
2,243,227
2,244,223
0,244,280
2,244,224
2,244,216
2,244,214
2,244,215
2,244,225
2,245,240
2,245,225
2,245,233
1,245,160
1,245,181
2,245,218
2,245,226
0,245,284
2,246,235
2,246,228
0,246,285
0,246,291
2,246,224
2,246,242
2,246,229
2,246,217
2,246,231
2,246,234
0,246,127
0,247,115
2,247,225
2,247,222
2,247,229
2,247,232
2,247,224
0,247,275
2,247,218
2,247,215
2,247,214
2,248,246
2,248,215
2,248,242
2,248,239
2,248,214
2,248,237
2,248,227
2,248,223
0,248,287
0,248,125
2,249,239
2,249,214
2,249,218
2,249,226
2,249,221
0,249,120
2,249,225
1,250,176
2,250,218
0,250,124
2,250,228
0,250,120
2,250,220
1,250,167
2,250,235
2,250,221
1,250,193
1,251,184
2,251,221
0,251,110
2,252,235
2,252,215
1,252,178
2,252,231
2,252,233
2,253,224
1,253,179
2,253,216
0,253,275
1,253,166
0,253,288
2,253,228
2,253,233
2,253,230
2,253,210
2,254,232
2,254,224
0,254,285
2,254,220
2,254,236
0,254,297
2,254,212
2,254,219
2,254,244
0,254,116
2,255,216
1,255,179
1,255,194
2,255,218
1,255,167
0,255,288
1,255,178
1,256,181
1,256,171
0,256,278
1,256,172
1,256,182
2,256,231
2,256,232
1,256,175
2,256,239
2,256,220
2,256,209
2,256,213
0,256,122
0,256,121
0,256,127
0,257,281
0,257,279
1,257,181
1,257,173
2,257,227
1,257,189
2,257,242
2,258,220
1,258,181
1,258,170
0,258,282
1,258,193
2,258,226
1,258,177
0,259,283
1,259,187
1,259,182
2,259,233
2,259,226
1,259,178
1,259,190
1,260,190
1,260,194
0,260,121
1,260,171
2,260,233
1,260,179
1,260,180
0,261,122
1,261,178
2,261,220
0,261,286
1,261,173
2,262,224
1,262,188
1,262,177
1,262,176
1,262,185
1,262,183
2,262,223
1,263,163
0,263,290
1,263,181
1,263,178
2,263,225
1,263,176
1,263,175
0,263,119
1,263,165
1,263,187
0,263,288
1,264,176
1,264,172
1,264,167
2,264,207
1,264,170
1,264,171
1,265,187
1,265,184
1,265,166
1,265,168
1,265,169
1,265,180
1,265,183
0,265,119
1,265,174
0,265,129
1,265,167
1,265,175
1,266,163
1,266,168
1,266,177
1,266,171
1,266,157
1,266,181
1,266,167
1,266,173
0,266,125
1,266,180
1,266,176
0,266,286
1,267,172
2,267,221
1,267,171
1,267,167
2,267,209
1,268,171
1,268,175
1,268,180
1,268,183
1,268,179
1,268,189
1,268,169
1,268,167
1,268,177
1,268,174
0,268,286
1,268,188
1,268,153
1,268,173
1,268,165
1,268,172
1,268,178
1,269,189
0,269,112
1,269,177
1,269,178
1,269,184
1,269,170
1,269,167
1,269,182
1,269,171
1,269,159
1,269,174
0,269,276
1,269,173
0,269,280
1,269,165
1,270,175
1,270,174
0,270,288
1,270,178
0,270,287
1,270,179
1,270,168
1,270,186
1,270,169
1,270,171
0,270,289
1,271,175
1,271,161
1,271,164
1,271,183
1,271,177
1,271,179
0,271,293
1,271,168
1,271,169
1,271,182
1,271,163
1,272,166
1,272,183
1,272,152
1,272,182
1,272,175
1,272,173
0,272,281
1,273,177
1,273,170
0,273,283
1,273,180
1,273,171
1,273,181
1,273,176
1,273,163
1,274,170
1,274,187
1,274,175
1,274,162
1,274,173
1,274,184
1,274,180
1,274,167
0,274,125
1,274,193
0,274,121
1,274,188
1,275,188
1,275,172
1,275,171
1,275,169
1,275,190
1,275,165
1,275,174
1,275,167
1,275,187
1,276,179
1,276,171
0,276,122
1,276,159
1,276,174
1,276,172
1,276,175
1,276,169
1,276,187
1,277,165
1,277,163
1,277,166
1,277,170
1,277,178
1,277,171
1,277,183
1,277,164
1,277,172
1,278,176
1,278,163
1,278,160
1,278,180
0,278,297
1,278,179
1,279,173
1,279,175
1,279,156
1,279,176
1,279,158
1,279,179
1,279,166
1,280,181
0,280,285
1,280,161
1,280,175
1,280,173
0,280,283
1,280,162
0,280,279
1,280,172
1,281,174
3,281,233
1,281,165
1,281,154
1,281,184
1,281,186
0,282,280
1,282,169
1,282,171
1,282,181
1,282,167
1,282,176
0,282,291
0,282,124
1,282,183
0,282,126
1,283,176
1,283,171
1,283,166
1,283,175
1,283,185
1,284,182
1,284,190
0,284,282
1,284,174
0,284,278
3,285,230
1,285,172
1,285,178
0,285,114
1,285,179
1,285,176
1,286,175
3,286,213
1,286,191
3,286,206
1,287,174
0,287,120
0,287,285
0,287,273
3,287,229
3,287,224
1,287,185
3,287,240
3,287,232
3,287,230
3,287,234
3,288,229
0,288,122
3,288,225
3,288,228
1,288,162
0,288,288
3,288,213
1,289,179
1,289,167
3,289,232
1,289,187
3,289,221
3,289,230
3,290,233
3,290,216
3,290,210
3,290,212
3,290,226
3,290,217
3,290,220
0,291,116
0,291,279
1,291,169
3,291,224
3,291,212
3,291,222
3,291,236
3,291,219
3,291,242
3,292,226
3,292,231
3,292,228
3,292,223
3,292,220
3,292,215
1,292,174
3,292,208
0,292,281
3,292,233
3,293,224
3,293,228
1,293,187
3,293,223
3,293,222
3,293,216
3,293,219
0,293,280
3,294,221
3,294,230
3,294,214
3,294,220
1,294,185
3,294,217
3,294,209
3,294,231
0,294,127
3,294,239
3,294,238
3,294,224
3,294,225
3,295,221
0,295,277
3,295,227
3,295,222
3,295,231
3,296,212
3,296,225
3,296,211
3,296,222
0,296,274
3,296,221
3,296,220
3,296,213
3,296,216
0,296,117
0,296,268
0,297,119
3,297,226
3,297,230
3,297,232
3,297,233
3,297,239
3,297,220
3,297,229
3,297,224
3,297,236
3,297,223
3,297,219
3,297,227
3,297,215
3,297,211
3,297,216
3,297,217
3,298,224
3,298,225
3,298,235
3,298,229
3,298,219
3,298,217
3,298,215
3,298,222
3,298,236
0,298,281
0,298,283
3,299,226
3,299,216
3,299,212
0,299,118
3,299,217
3,299,225
3,299,236
3,299,224
3,300,214
3,300,238
3,300,227
3,300,216
0,300,124
0,300,285
3,300,220
3,300,225
3,300,211
3,300,224
3,300,240
3,300,209
3,300,228
0,300,281
3,301,220
3,301,233
3,301,232
3,301,218
3,301,225
3,301,209
0,301,120
3,301,222
3,301,226
3,302,220
3,302,235
3,302,230
3,302,246
3,302,221
0,302,285
3,302,210
3,302,205
3,302,225
0,302,268
3,302,228
3,302,227
3,302,231
3,302,217
3,302,232
3,302,215
3,302,219
3,303,227
3,303,235
3,303,238
3,303,219
0,303,284
0,303,123
3,303,211
3,303,217
3,303,207
3,303,218
3,303,224
3,303,223
0,304,277
3,304,224
3,304,234
3,304,217
0,304,285
3,304,230
3,304,225
3,304,214
3,304,220
3,305,234
0,305,286
3,305,227
3,305,215
0,305,273
3,306,214
0,306,120
0,306,277
0,306,271
0,306,287
3,306,224
0,307,278
3,307,222
3,307,231
3,307,211
0,307,272
3,307,238
3,307,218
3,307,221
3,307,219
3,308,228
3,308,242
3,308,226
3,308,236
0,308,131
3,309,228
3,309,224
3,309,238
3,309,217
3,309,225
3,310,238
3,310,229
3,310,216
3,310,222
3,310,213
3,310,208
3,310,231
3,311,219
3,311,206
3,311,226
0,311,124
0,312,265
0,312,279
3,312,237
0,313,282
3,313,229
0,314,121
3,314,218
0,314,276
0,315,271
0,315,269
3,315,217
3,315,220
3,315,213
3,316,224
3,317,220
3,317,225
3,317,212
3,317,214
0,318,137
0,318,129
3,318,214
0,319,136
3,319,215
3,319,221
0,320,127
0,320,267
0,320,262
0,320,276
0,320,270
3,320,217
0,321,273
0,321,126
0,322,272
0,322,274
3,322,219
0,322,265
0,322,135
0,323,276
0,324,268
0,324,270
0,325,133
0,325,268
0,326,270
0,326,261
0,327,272
0,327,270
0,327,127
0,327,131
0,328,264
0,330,267
0,330,257
0,330,268
0,331,140
0,331,137
0,331,260
0,332,268
0,332,263
0,332,265
0,332,264
0,335,136
0,336,142
0,336,265
0,336,259
0,336,131
0,336,135
0,337,143
0,337,270
0,337,267
0,337,134
0,337,135
0,337,129
0,338,254
0,338,263
0,338,253
0,338,257
0,339,258
0,339,141
0,339,142
0,340,152
0,340,132
0,340,148
0,341,258
0,341,124
0,342,152
0,342,255
0,343,242
0,343,259
0,343,253
0,343,248
0,344,137
0,344,237
0,344,159
0,344,249
0,345,145
0,345,248
0,345,152
0,346,265
0,346,255
0,346,163
0,347,247
0,348,152
0,348,146
0,348,241
0,349,229
0,349,273
0,349,245
0,350,244
0,350,222
0,351,159
0,351,149
0,351,168
0,351,164
0,352,238
0,352,242
0,352,183
0,352,165
0,353,173
0,353,240
0,354,231
0,354,223
0,354,161
0,354,171
0,355,237
0,355,186
0,355,218
0,355,175
0,355,214
0,356,230
0,356,243
0,356,220
0,357,222
0,357,216
0,358,242
0,358,202
0,359,222
0,359,184
0,359,192
0,359,171
0,359,162
0,359,208
0,360,183
0,360,221
0,360,232
0,360,161
0,360,219
0,361,161
0,361,216
0,361,236
0,362,184
0,362,154
0,362,220
0,362,182
0,362,193
0,362,211
0,362,209
0,363,201
0,363,202
0,365,178
0,365,174
0,366,197
0,366,208
0,366,206
0,366,220
0,366,184
0,366,188
0,367,190
0,368,206
0,368,196
0,369,205
0,370,191
0,370,211
0,370,200
0,371,191
0,371,193
0,373,202
